year,month,ObsTime,spring,summer,fall,winter,StnPres,StnPresMax,StnPresMin,Temperature,T Max,T Min,RH,RHMin,WS,WD,WSGust,WDGust,Precp
2018,4,16,1,0,0,0,1012.8,1015.2,1010.8,20.5,25.1,16.6,75,59,3.6,43,10.6,7,4.0
2018,4,17,1,0,0,0,1014.6,1016.6,1012.8,18.9,22.9,16.6,85,69,3.4,37,10.1,52,5.0
2018,4,18,1,0,0,0,1013.1,1015.2,1011.5,21.5,25.6,17.0,75,62,2.2,36,8.0,16,0.0
2018,4,19,1,0,0,0,1012.3,1014.1,1011.2,24.4,27.5,20.9,79,64,1.0,17,5.7,310,0.0
2018,4,20,1,0,0,0,1012.2,1013.7,1010.5,25.1,28.2,22.7,76,38,1.0,41,6.5,288,0.0
2018,4,21,1,0,0,0,1011.5,1013.0,1010.0,25.1,28.0,22.7,83,55,1.3,21,6.1,17,0.0
2018,4,22,1,0,0,0,1009.7,1011.6,1007.8,26.4,30.4,23.3,80,61,0.9,304,6.4,316,0.0
2018,4,23,1,0,0,0,1007.2,1008.7,1005.0,27.2,30.0,23.7,77,62,1.7,157,7.8,193,0.0
2018,4,24,1,0,0,0,1007.5,1009.1,1006.2,25.7,28.6,21.7,85,74,2.3,38,7.6,43,0.0
2018,4,25,1,0,0,0,1009.7,1011.3,1008.1,22.8,26.7,20.5,72,58,3.8,38,10.7,48,0.0
2018,4,26,1,0,0,0,1011.0,1013.0,1009.0,23.5,28.7,19.4,73,55,2.0,34,7.3,18,0.0
2018,4,27,1,0,0,0,1012.9,1014.4,1011.1,25.1,27.8,22.1,82,66,1.9,36,8.6,5,0.0
2018,4,28,1,0,0,0,1012.4,1014.3,1010.3,25.5,28.8,23.1,82,67,1.0,48,5.1,2,0.0
2018,4,29,1,0,0,0,1011.3,1013.1,1009.1,26.0,28.7,23.4,84,65,1.2,296,7.3,314,0.0
2018,4,30,1,0,0,0,1011.5,1013.5,1010.3,26.3,28.7,24.0,84,65,1.3,290,6.9,299,0.0
2018,5,1,0,1,0,0,1010.9,1013.1,1009.3,27.2,29.8,24.9,86,72,2.0,186,7.7,297,0.0
2018,5,2,0,1,0,0,1010.4,1012.2,1008.6,27.7,30.1,25.7,86,70,2.5,279,10.2,282,0.0
2018,5,3,0,1,0,0,1012.4,1014.3,1010.9,25.4,28.0,21.2,78,54,3.7,37,13.3,58,0.0
2018,5,4,0,1,0,0,1013.6,1015.2,1012.4,25.2,28.7,21.2,77,63,1.8,10,7.0,53,0.0
2018,5,5,0,1,0,0,1014.0,1015.9,1012.2,27.1,29.6,24.9,74,56,1.5,188,6.0,311,0.0
2018,5,6,0,1,0,0,1010.1,1013.4,1007.4,28.3,31.1,25.8,77,61,2.6,189,12.6,285,0.0
2018,5,7,0,1,0,0,1006.8,1009.0,1004.9,28.8,30.9,27.1,81,68,3.1,192,8.9,251,0.0
2018,5,8,0,1,0,0,1007.4,1010.0,1005.0,26.2,29.7,22.0,86,68,2.6,38,10.2,310,51.0
2018,5,9,0,1,0,0,1012.2,1014.7,1008.9,22.5,24.3,21.0,85,72,3.4,40,9.1,34,23.5
2018,5,10,0,1,0,0,1013.1,1015.0,1011.2,23.5,27.2,20.2,73,57,3.8,41,11.1,30,0.0
2018,5,11,0,1,0,0,1011.8,1013.8,1009.9,25.1,28.5,21.9,78,63,1.9,27,6.8,360,0.0
2018,5,12,0,1,0,0,1009.9,1011.8,1007.8,26.0,28.6,23.1,85,73,1.5,299,7.0,307,0.0
2018,5,13,0,1,0,0,1009.2,1010.6,1007.5,27.3,29.6,24.7,82,70,2.3,207,8.8,248,0.0
2018,5,14,0,1,0,0,1008.9,1011.1,1006.5,27.7,30.5,25.1,82,67,1.7,200,8.0,289,0.0
2018,5,15,0,1,0,0,1008.3,1010.2,1007.1,28.2,30.5,25.9,86,69,2.2,185,8.7,271,0.0
2018,5,16,0,1,0,0,1007.2,1009.0,1005.9,28.7,31.2,26.6,90,76,2.7,183,10.4,293,0.0
2018,5,17,0,1,0,0,1006.5,1008.3,1005.2,28.5,30.8,26.9,87,77,2.9,193,9.3,298,0.0
2018,5,18,0,1,0,0,1005.9,1007.8,1004.3,28.5,31.0,25.9,80,63,2.7,265,10.4,267,0.0
2018,5,19,0,1,0,0,1006.4,1008.0,1004.9,28.6,31.2,26.2,82,67,2.2,15,9.1,288,0.0
2018,5,20,0,1,0,0,1007.3,1009.1,1004.6,28.8,30.6,26.8,84,69,1.6,295,7.7,274,0.0
2018,5,21,0,1,0,0,1008.1,1010.2,1005.9,28.9,32.1,26.6,80,55,1.6,39,5.6,25,0.0
2018,5,22,0,1,0,0,1008.3,1010.8,1006.5,29.0,32.1,26.3,78,51,1.6,296,6.8,292,0.0
2018,5,23,0,1,0,0,1008.2,1009.6,1006.5,28.5,31.4,25.3,79,65,2.2,172,8.8,355,0.0
2018,5,24,0,1,0,0,1008.0,1010.2,1006.5,28.0,32.0,24.3,76,57,1.9,40,6.4,38,0.0
2018,5,25,0,1,0,0,1006.3,1008.7,1004.2,29.0,31.1,27.8,78,67,2.5,287,9.6,299,0.0
2018,5,26,0,1,0,0,1006.3,1008.3,1004.9,29.1,31.3,27.1,81,60,3.5,189,12.2,273,0.0
2018,5,27,0,1,0,0,1006.8,1008.6,1004.5,29.9,34.0,27.1,77,62,3.0,182,11.9,255,0.0
2018,5,28,0,1,0,0,1006.9,1008.4,1005.3,30.0,33.0,27.5,82,64,2.3,168,9.0,296,0.0
2018,5,29,0,1,0,0,1008.2,1010.0,1006.2,29.7,32.1,27.8,85,70,1.8,296,8.4,277,0.0
2018,5,30,0,1,0,0,1008.3,1009.9,1006.1,30.1,32.3,28.1,82,68,2.2,164,9.0,279,0.0
2018,5,31,0,1,0,0,1008.1,1009.4,1006.4,29.8,32.3,27.9,83,71,2.5,176,8.9,278,0.0
2018,6,1,0,1,0,0,1008.2,1009.9,1006.5,27.0,30.0,23.5,84,75,3.6,41,12.9,15,0.0
2018,6,2,0,1,0,0,1008.3,1009.6,1006.5,25.9,29.8,22.9,79,64,3.5,41,10.9,20,0.0
2018,6,3,0,1,0,0,1006.7,1008.6,1004.6,27.9,32.3,24.8,81,62,2.1,41,8.7,3,0.0
2018,6,4,0,1,0,0,1006.8,1008.3,1004.9,28.7,32.7,25.9,82,64,1.9,14,8.4,47,0.0
2018,6,5,0,1,0,0,1007.2,1008.9,1005.3,29.8,33.3,26.7,77,63,1.4,173,7.8,306,0.0
2018,6,6,0,1,0,0,1006.5,1007.7,1004.8,29.7,33.2,27.2,78,55,2.2,21,9.2,18,0.0
2018,6,7,0,1,0,0,1004.8,1006.4,1002.7,29.2,31.5,27.5,85,74,2.3,45,7.6,25,0.0
2018,6,8,0,1,0,0,1001.1,1004.0,998.7,29.7,32.0,26.4,82,69,1.6,300,7.9,312,0.0
2018,6,9,0,1,0,0,998.4,1000.1,996.1,29.4,33.0,27.4,84,66,1.8,7,8.2,9,0.0
2018,6,10,0,1,0,0,998.0,999.2,996.1,29.6,32.5,27.8,81,68,1.4,36,8.5,3,0.0
2018,6,11,0,1,0,0,999.0,1001.8,996.4,27.8,30.3,25.9,84,72,2.6,42,11.1,58,40.0
2018,6,12,0,1,0,0,1000.7,1002.7,998.9,28.9,33.0,25.2,66,46,2.0,42,8.2,6,0.0
2018,6,13,0,1,0,0,997.4,1000.1,995.1,29.9,33.3,27.2,67,45,1.4,45,7.7,360,0.0
2018,6,14,0,1,0,0,994.3,995.7,992.4,28.7,31.8,26.9,79,67,2.8,38,12.1,31,0.0
2018,6,15,0,1,0,0,996.2,1001.1,993.6,26.9,30.5,24.8,83,62,5.2,37,19.5,18,7.5
2018,6,16,0,1,0,0,1001.5,1003.9,999.8,27.4,30.8,25.0,78,52,3.8,46,12.6,60,3.0
2018,6,17,0,1,0,0,1002.2,1003.3,1001.2,27.8,32.2,25.9,88,64,1.1,21,6.2,302,16.0
2018,6,18,0,1,0,0,1002.0,1003.7,1000.8,27.3,29.6,25.9,89,78,2.4,193,12.0,184,10.5
2018,6,19,0,1,0,0,1003.9,1006.2,1000.9,25.9,27.3,24.8,95,81,3.5,182,11.2,200,23.5
2018,6,20,0,1,0,0,1004.9,1007.1,1003.3,26.3,28.5,24.8,93,82,3.0,185,9.9,183,28.5
2018,6,21,0,1,0,0,1005.4,1006.7,1003.9,28.1,31.4,25.7,89,74,2.8,168,11.0,251,10.0
2018,6,22,0,1,0,0,1006.1,1007.5,1004.3,28.7,31.0,26.7,85,76,2.9,178,12.0,266,0.0
2018,6,23,0,1,0,0,1006.7,1007.7,1005.3,28.8,32.1,27.0,84,69,3.2,274,12.9,273,0.0
2018,6,24,0,1,0,0,1008.1,1009.9,1006.9,29.0,32.1,26.9,85,69,2.1,282,7.9,293,0.0
2018,6,25,0,1,0,0,1009.0,1010.5,1007.2,29.2,32.1,27.0,83,71,2.3,175,8.5,281,0.0
2018,6,26,0,1,0,0,1009.4,1010.6,1008.3,29.4,32.0,26.4,77,61,1.5,299,6.9,296,0.0
2018,6,27,0,1,0,0,1007.9,1009.3,1006.1,29.4,31.7,27.0,74,65,1.9,298,7.3,303,0.0
2018,6,28,0,1,0,0,1005.2,1007.5,1003.1,29.1,31.6,26.6,78,68,2.6,174,8.3,303,0.0
2018,6,29,0,1,0,0,1002.4,1004.0,1000.2,29.5,32.9,27.1,79,63,2.5,254,9.8,311,0.0
2018,6,30,0,1,0,0,1002.8,1004.5,1000.9,29.4,33.2,26.2,79,57,1.9,294,7.9,297,0.5
2018,7,1,0,1,0,0,1002.5,1003.9,1000.6,29.1,32.9,26.5,79,64,2.8,173,9.6,282,0.5
2018,7,2,0,1,0,0,1002.2,1003.9,1000.6,26.4,28.3,24.3,90,76,2.9,168,11.2,162,80.5
2018,7,3,0,1,0,0,1001.9,1003.6,1000.5,28.3,31.8,25.4,86,72,3.5,187,11.3,252,20.0
2018,7,4,0,1,0,0,1001.7,1003.3,1000.5,27.9,30.6,25.0,86,76,2.9,181,10.3,160,28.5
2018,7,5,0,1,0,0,1001.7,1003.4,1000.5,28.5,30.9,24.5,86,77,2.6,185,18.5,230,9.5
2018,7,6,0,1,0,0,1001.8,1003.3,1000.4,29.2,32.7,26.6,80,60,2.8,191,10.5,190,1.0
2018,7,7,0,1,0,0,1002.9,1005.0,1001.1,29.2,32.9,25.7,80,64,2.7,283,9.4,253,13.5
2018,7,8,0,1,0,0,1004.5,1006.4,1003.3,29.9,33.4,26.5,73,59,1.4,297,7.1,297,0.0
2018,7,9,0,1,0,0,1004.6,1006.7,1002.7,29.9,33.1,27.1,79,57,2.2,13,9.3,9,0.0
2018,7,10,0,1,0,0,1001.3,1004.0,997.1,29.1,31.9,26.9,85,65,3.3,16,15.8,14,0.5
2018,7,11,0,1,0,0,998.9,1004.3,994.8,28.7,31.3,25.7,86,71,3.1,190,15.7,165,12.0
2018,7,12,0,1,0,0,1004.2,1005.6,1003.0,29.7,32.8,27.0,78,52,1.2,32,7.4,360,0.0
2018,7,13,0,1,0,0,1004.7,1005.6,1003.6,29.4,32.1,26.7,85,67,1.5,297,7.9,293,0.0
2018,7,14,0,1,0,0,1004.0,1005.0,1002.4,29.5,32.5,27.0,82,63,1.6,150,7.5,284,0.0
2018,7,15,0,1,0,0,1003.7,1005.2,1002.4,29.1,31.5,27.2,84,70,1.4,175,6.8,2,0.0
2018,7,16,0,1,0,0,1001.5,1003.4,999.5,30.0,32.3,27.1,80,65,1.8,45,8.2,310,0.0
2018,7,17,0,1,0,0,1000.3,1001.4,998.9,30.5,33.8,28.3,82,63,1.4,292,7.9,296,0.0
2018,7,18,0,1,0,0,1002.0,1003.4,1000.4,31.0,34.7,28.8,75,56,2.1,164,8.5,174,0.0
2018,7,19,0,1,0,0,1003.4,1004.6,1001.8,30.7,33.6,28.4,75,62,2.1,4,8.8,360,0.0
2018,7,20,0,1,0,0,1001.5,1003.4,999.8,29.6,32.8,27.9,79,65,2.6,35,10.9,6,0.0
2018,7,21,0,1,0,0,998.9,1001.2,996.8,29.7,32.3,27.5,79,66,2.0,23,10.5,28,0.0
2018,7,22,0,1,0,0,999.4,1002.1,997.9,28.5,31.1,26.3,87,75,1.5,172,7.1,181,3.0
2018,7,23,0,1,0,0,1002.0,1004.5,999.9,29.3,31.7,26.5,83,72,2.9,178,10.1,282,3.0
2018,7,24,0,1,0,0,1004.6,1006.1,1002.8,29.6,32.5,27.7,84,73,2.1,168,8.6,316,0.0
2018,7,25,0,1,0,0,1005.1,1006.4,1003.6,29.9,33.1,27.0,79,66,1.5,166,7.5,305,0.0
2018,7,26,0,1,0,0,1004.9,1006.7,1003.0,29.8,32.0,27.5,84,73,1.4,291,6.9,305,0.0
2018,7,27,0,1,0,0,1005.0,1007.2,1003.0,29.9,32.6,27.7,80,63,1.8,176,8.0,324,0.0
2018,7,28,0,1,0,0,1004.7,1006.5,1002.4,29.7,33.3,27.0,80,61,2.1,295,8.4,310,0.0
2018,7,29,0,1,0,0,1003.7,1005.5,1001.4,29.8,33.2,26.9,81,58,2.1,295,7.2,290,0.5
2018,7,30,0,1,0,0,1003.4,1004.8,1001.5,30.2,33.4,28.0,81,61,2.6,166,8.3,283,0.0
2018,7,31,0,1,0,0,1003.1,1004.8,1000.6,30.4,33.4,27.8,80,61,2.7,289,8.9,285,0.0
2018,8,1,0,0,1,0,1002.2,1004.0,999.6,30.6,34.0,28.4,82,63,2.7,172,8.3,267,0.0
2018,8,2,0,0,1,0,1001.8,1003.9,999.6,29.4,32.6,24.6,86,69,2.6,173,9.7,231,12.5
2018,8,3,0,0,1,0,1002.1,1003.7,1000.4,29.3,32.2,27.8,81,66,2.4,177,8.9,241,0.0
2018,8,4,0,0,1,0,1003.5,1005.5,1001.8,30.0,32.6,27.9,78,67,2.0,178,8.5,299,0.0
2018,8,5,0,0,1,0,1004.4,1005.6,1003.0,29.7,33.7,27.0,77,58,1.1,5,8.4,184,0.0
2018,8,6,0,0,1,0,1003.5,1005.3,1000.8,29.8,32.9,26.8,79,66,2.0,8,8.6,360,0.0
2018,8,7,0,0,1,0,1002.5,1004.2,1000.1,29.8,32.9,26.9,82,65,2.1,208,7.5,17,0.0
2018,8,8,0,0,1,0,1002.8,1004.2,1001.2,30.4,33.4,28.1,79,62,2.1,36,8.3,306,0.0
2018,8,9,0,0,1,0,1003.3,1004.6,1001.5,30.2,33.4,28.3,77,62,1.9,19,6.1,354,0.0
2018,8,10,0,0,1,0,1002.1,1004.2,999.8,30.2,33.2,27.8,76,57,1.5,292,6.5,305,0.0
2018,8,11,0,0,1,0,999.0,1002.0,996.5,30.0,32.8,27.3,78,63,1.6,9,7.9,293,0.0
2018,8,12,0,0,1,0,995.4,997.4,992.4,30.1,33.5,28.2,79,62,1.3,169,6.2,344,0.0
2018,8,13,0,0,1,0,997.1,999.0,995.5,29.2,32.5,26.2,86,68,1.7,190,10.9,242,31.0
2018,8,14,0,0,1,0,998.2,999.8,996.8,28.3,33.0,25.1,87,61,2.0,184,9.8,199,28.0
2018,8,15,0,0,1,0,1000.1,1001.2,998.6,28.6,30.9,26.2,84,72,2.2,180,8.8,179,0.0
2018,8,16,0,0,1,0,999.7,1000.6,997.6,28.9,30.6,28.3,85,77,2.1,212,6.2,272,14.0
2018,8,17,0,0,1,0,998.6,1000.6,996.5,29.8,32.5,27.8,79,69,3.1,179,10.6,261,0.0
2018,8,18,0,0,1,0,1000.6,1002.4,999.2,29.0,32.3,25.6,84,67,2.0,89,9.9,259,54.5
2018,8,19,0,0,1,0,1002.2,1004.3,1000.5,28.2,32.1,26.2,89,70,1.9,288,9.9,284,10.5
2018,8,20,0,0,1,0,1001.5,1003.1,999.6,28.5,32.9,25.7,86,64,1.3,160,6.9,296,0.0
2018,8,21,0,0,1,0,999.0,1000.8,996.7,29.1,32.6,26.5,84,66,1.2,99,7.1,306,8.5
2018,8,22,0,0,1,0,997.1,999.2,994.8,28.0,31.1,25.5,93,75,1.2,22,6.9,348,38.5
2018,8,23,0,0,1,0,993.7,995.8,991.4,27.9,32.7,24.4,91,70,2.0,163,12.3,182,43.0
2018,8,24,0,0,1,0,996.0,998.0,993.2,25.2,27.7,24.0,98,84,3.7,180,12.9,173,100.5
2018,8,25,0,0,1,0,997.1,998.9,995.2,26.7,30.9,24.7,94,76,1.8,180,7.9,175,140.5
2018,8,26,0,0,1,0,998.7,1000.9,997.0,27.7,31.7,25.7,89,69,0.8,26,6.0,193,7.0
2018,8,27,0,0,1,0,1002.3,1004.6,1000.1,27.4,30.8,26.0,88,72,2.0,199,12.0,195,1.0
2018,8,28,0,0,1,0,1004.8,1006.5,1003.1,26.2,28.1,24.3,88,75,2.9,186,15.0,203,8.5
2018,8,29,0,0,1,0,1005.7,1008.0,1004.2,26.4,30.5,24.9,89,71,1.8,187,10.4,247,2.5
2018,8,30,0,0,1,0,1008.4,1011.2,1006.2,27.2,30.0,25.1,82,69,1.4,196,11.3,221,0.0
2018,8,31,0,0,1,0,1010.5,1011.8,1009.4,27.5,30.4,25.2,88,68,1.1,292,6.7,293,1.0
2018,9,1,0,0,1,0,1008.9,1010.9,1006.7,28.7,31.8,26.2,85,70,1.1,297,7.1,306,0.0
2018,9,2,0,0,1,0,1006.1,1008.4,1004.0,28.6,31.2,26.2,86,71,1.7,299,7.9,292,0.0
2018,9,3,0,0,1,0,1004.4,1006.1,1002.6,28.9,32.2,26.2,81,58,2.4,171,9.0,299,0.0
2018,9,4,0,0,1,0,1003.3,1004.8,1000.6,29.4,33.7,26.8,83,62,2.8,204,9.1,277,0.0
2018,9,5,0,0,1,0,1004.0,1005.5,1002.3,29.6,32.4,27.8,86,72,1.1,301,7.3,289,0.0
2018,9,6,0,0,1,0,1004.3,1005.6,1002.4,29.4,32.3,27.3,84,67,1.2,296,6.5,306,0.0
2018,9,7,0,0,1,0,1004.9,1007.1,1002.8,29.0,32.5,26.1,85,69,1.6,186,7.5,297,2.0
2018,9,8,0,0,1,0,1006.4,1007.8,1004.9,28.0,30.9,26.0,87,72,2.1,38,10.4,23,0.0
2018,9,9,0,0,1,0,1007.5,1009.4,1005.6,26.3,28.2,24.8,85,78,5.0,46,19.0,36,0.5
2018,9,10,0,0,1,0,1006.7,1009.0,1004.5,26.7,30.4,23.7,82,71,4.8,38,13.9,18,0.0
2018,9,11,0,0,1,0,1006.3,1008.3,1003.9,27.9,31.5,25.3,89,72,1.6,303,7.7,303,0.0
2018,9,12,0,0,1,0,1007.7,1008.9,1006.1,28.2,30.5,26.6,91,78,2.1,21,8.0,352,0.0
2018,9,13,0,0,1,0,1007.2,1008.6,1006.1,29.0,31.8,26.9,90,70,1.2,13,7.1,7,0.0
2018,9,14,0,0,1,0,1004.9,1008.0,1002.4,29.6,33.5,27.4,81,62,1.4,46,6.0,301,0.0
2018,9,15,0,0,1,0,998.9,1002.6,996.3,28.2,31.8,26.1,82,58,1.4,40,7.9,193,0.0
2018,9,16,0,0,1,0,1004.8,1010.2,998.6,29.1,32.3,26.9,82,63,0.9,8,5.7,308,1.5
2018,9,17,0,0,1,0,1010.9,1014.3,1009.1,29.2,32.9,26.4,88,65,1.4,3,7.2,3,1.0
2018,9,18,0,0,1,0,1012.0,1014.1,1009.4,28.9,31.2,27.6,89,74,1.7,316,6.7,26,0.0
2018,9,19,0,0,1,0,1010.2,1011.9,1008.4,29.1,32.4,26.5,84,66,1.3,42,6.6,311,0.0
2018,9,20,0,0,1,0,1008.9,1010.3,1007.5,28.7,30.7,27.2,87,76,1.3,191,6.9,281,0.0
2018,9,21,0,0,1,0,1010.2,1012.7,1008.4,29.1,32.8,26.5,79,57,1.3,294,7.9,280,0.0
2018,9,22,0,0,1,0,1012.1,1013.5,1010.8,29.2,31.9,26.6,77,58,1.6,46,7.8,344,0.0
2018,9,23,0,0,1,0,1010.9,1013.0,1008.6,29.2,32.8,26.7,82,63,1.7,39,9.1,10,0.0
2018,9,24,0,0,1,0,1006.8,1010.2,1004.5,28.1,31.2,25.9,78,64,5.1,47,16.8,48,0.0
2018,9,25,0,0,1,0,1004.7,1006.4,1002.4,27.9,32.2,25.7,73,51,5.1,47,15.0,11,0.0
2018,9,26,0,0,1,0,1005.1,1006.7,1003.6,26.3,28.6,24.7,80,71,6.3,46,18.5,19,0.0
2018,9,27,0,0,1,0,1005.1,1006.7,1003.1,26.4,29.4,24.5,81,66,6.3,48,17.1,52,0.0
2018,9,28,0,0,1,0,1004.7,1006.1,1002.8,25.9,27.4,24.6,83,62,6.5,43,19.5,48,0.0
2018,9,29,0,0,1,0,1003.9,1006.1,1001.7,25.6,27.9,23.2,63,42,5.1,42,16.3,64,0.0
2018,9,30,0,0,1,0,1007.5,1010.0,1005.2,25.5,29.6,22.3,61,49,3.7,38,13.3,15,0.0
2018,10,1,0,0,1,0,1010.5,1012.1,1009.0,25.4,31.2,21.7,65,30,2.3,36,11.8,37,0.0
2018,10,2,0,0,1,0,1011.9,1013.8,1010.3,24.5,29.2,21.5,61,41,3.8,39,14.8,41,0.0
2018,10,3,0,0,1,0,1011.0,1013.1,1008.7,24.7,29.1,21.6,62,37,4.9,48,16.6,23,0.0
2018,10,4,0,0,1,0,1008.8,1011.5,1006.9,23.7,26.2,22.3,73,62,5.6,37,16.4,36,0.0
2018,10,5,0,0,1,0,1007.7,1010.3,1005.9,25.1,28.2,21.5,67,51,2.4,20,9.7,45,0.0
2018,10,6,0,0,1,0,1010.9,1012.4,1009.4,26.1,30.0,23.0,74,57,1.8,29,10.1,14,0.0
2018,10,7,0,0,1,0,1011.9,1013.8,1010.0,25.0,28.3,22.7,79,66,3.6,40,11.9,30,0.0
2018,10,8,0,0,1,0,1011.3,1013.4,1009.1,25.4,29.4,22.9,85,72,3.3,39,10.7,22,0.0
2018,10,9,0,0,1,0,1010.8,1012.2,1008.7,25.7,28.8,23.6,87,73,2.2,25,10.0,360,0.0
2018,10,10,0,0,1,0,1011.4,1013.7,1008.9,25.7,29.6,23.6,81,61,3.2,43,11.1,35,0.0
2018,10,11,0,0,1,0,1013.8,1015.4,1012.2,23.1,25.2,21.8,81,70,5.7,44,16.8,53,0.0
2018,10,12,0,0,1,0,1015.5,1017.1,1014.3,21.4,24.0,19.8,85,76,4.4,43,11.3,52,0.0
2018,10,13,0,0,1,0,1014.6,1016.6,1012.7,22.9,28.0,19.2,86,66,2.4,40,8.1,40,3.5
2018,10,14,0,0,1,0,1012.8,1014.6,1011.5,25.5,29.3,21.8,82,62,1.5,42,6.4,360,0.0
2018,10,15,0,0,1,0,1011.9,1013.5,1009.9,25.0,28.1,23.4,89,77,3.1,40,10.5,1,0.0
2018,10,16,0,0,1,0,1010.8,1012.4,1008.7,25.2,28.6,23.0,88,74,2.6,31,10.2,30,0.0
2018,10,17,0,0,1,0,1010.3,1011.8,1008.9,22.9,25.1,21.7,86,76,4.4,42,13.6,37,0.0
2018,10,18,0,0,1,0,1011.9,1013.5,1010.3,24.1,27.8,21.4,75,61,3.5,42,11.9,23,0.0
2018,10,19,0,0,1,0,1015.1,1017.1,1012.5,23.2,26.9,20.6,77,66,2.9,38,11.7,29,0.0
2018,10,20,0,0,1,0,1016.5,1019.1,1014.3,23.0,27.4,20.3,78,63,3.0,39,11.3,27,0.0
2018,10,21,0,0,1,0,1015.2,1017.4,1013.4,23.6,28.7,19.8,77,60,2.3,45,11.3,3,0.0
2018,10,22,0,0,1,0,1013.8,1015.7,1011.5,24.5,28.6,21.5,83,68,1.6,7,8.0,21,0.0
2018,10,23,0,0,1,0,1014.4,1016.0,1013.0,24.4,28.0,22.6,86,68,3.2,37,10.8,4,0.0
2018,10,24,0,0,1,0,1014.4,1016.0,1012.7,24.1,27.6,21.6,83,67,3.1,41,10.0,25,0.0
2018,10,25,0,0,1,0,1014.5,1016.8,1013.1,24.6,28.8,21.3,85,69,1.6,19,7.0,3,0.0
2018,10,26,0,0,1,0,1014.0,1016.2,1012.2,24.8,28.7,22.0,86,56,1.8,43,9.1,6,0.0
2018,10,27,0,0,1,0,1014.7,1016.6,1013.2,23.0,26.2,18.5,61,45,5.1,39,17.4,18,0.0
2018,10,28,0,0,1,0,1013.5,1016.3,1011.2,21.0,25.1,18.1,49,31,4.1,32,14.6,40,0.0
2018,10,29,0,0,1,0,1010.9,1012.7,1008.6,21.6,26.8,17.4,42,22,3.5,19,14.7,37,0.0
2018,10,30,0,0,1,0,1009.9,1011.2,1008.1,22.8,28.5,17.6,62,43,2.3,35,11.8,14,0.0
2018,10,31,0,0,1,0,1011.2,1012.5,1010.2,22.1,25.2,20.3,81,68,4.1,38,14.4,41,0.0
2018,11,1,0,0,0,1,1011.5,1013.2,1010.3,20.5,21.9,19.2,86,77,4.7,44,14.3,55,2.5
2018,11,2,0,0,0,1,1011.9,1014.3,1008.6,22.4,26.1,20.4,91,72,2.9,39,12.5,56,0.0
2018,11,3,0,0,0,1,1014.0,1015.6,1012.2,24.0,27.7,21.4,93,79,2.6,21,9.8,38,0.0
2018,11,4,0,0,0,1,1014.0,1016.0,1011.9,24.6,27.5,22.9,90,77,3.2,41,10.5,19,0.0
2018,11,5,0,0,0,1,1014.4,1016.5,1012.5,24.5,28.1,21.9,90,76,2.2,35,9.0,24,0.0
2018,11,6,0,0,0,1,1015.1,1016.9,1013.7,24.9,29.0,22.3,92,72,1.1,4,6.6,288,0.0
2018,11,7,0,0,0,1,1015.4,1017.6,1013.7,24.6,28.0,22.0,93,74,1.2,14,6.3,338,0.0
2018,11,8,0,0,0,1,1014.7,1016.6,1013.2,25.2,28.5,22.7,88,72,1.3,47,6.4,284,0.0
2018,11,9,0,0,0,1,1015.0,1016.8,1013.5,24.3,28.0,22.3,86,68,3.3,42,10.3,31,0.0
2018,11,10,0,0,0,1,1015.7,1017.8,1013.7,24.5,28.2,22.1,87,69,1.1,46,6.8,59,0.0
2018,11,11,0,0,0,1,1015.0,1017.2,1012.7,23.8,26.1,21.7,92,80,1.3,17,8.1,351,0.0
2018,11,12,0,0,0,1,1012.6,1015.4,1010.5,23.9,27.1,21.9,88,67,1.9,5,10.3,19,0.0
2018,11,13,0,0,0,1,1011.9,1013.4,1009.3,23.1,26.6,20.7,81,64,4.2,32,13.7,15,0.0
2018,11,14,0,0,0,1,1013.7,1015.6,1011.1,22.4,26.1,19.7,80,64,3.6,47,12.0,25,0.0
2018,11,15,0,0,0,1,1014.6,1016.8,1012.7,22.8,28.0,18.9,81,57,1.7,21,9.1,49,0.0
2018,11,16,0,0,0,1,1014.1,1015.7,1012.1,24.2,27.3,22.3,86,71,2.1,37,8.8,40,0.0
2018,11,17,0,0,0,1,1014.4,1016.5,1013.0,22.8,24.8,21.6,90,81,3.2,40,9.8,38,0.0
2018,11,18,0,0,0,1,1014.4,1016.3,1012.2,23.9,29.6,21.4,89,66,1.5,8,6.9,6,0.0
2018,11,19,0,0,0,1,1015.4,1017.2,1013.7,22.1,25.1,20.0,87,74,4.2,41,14.0,54,0.0
2018,11,20,0,0,0,1,1015.2,1017.1,1013.1,23.2,27.8,19.3,80,62,1.4,46,8.1,44,0.0
2018,11,21,0,0,0,1,1014.6,1016.6,1012.1,24.2,28.1,22.0,84,58,1.6,28,7.9,4,0.0
2018,11,22,0,0,0,1,1016.7,1018.7,1014.3,20.9,22.5,19.7,78,64,5.9,44,17.7,54,0.0
2018,11,23,0,0,0,1,1017.0,1019.7,1015.3,20.2,23.4,17.8,80,66,2.9,40,11.2,12,0.0
2018,11,24,0,0,0,1,1016.7,1018.4,1014.6,21.6,26.3,17.0,81,49,0.9,3,8.0,46,0.0
2018,11,25,0,0,0,1,1015.9,1017.6,1013.5,21.7,26.1,18.1,79,51,0.7,91,5.1,150,0.5
2018,11,26,0,0,0,1,1017.0,1018.5,1015.7,20.8,23.5,19.5,91,64,0.7,21,8.0,40,2.0
